Drug	Strain	ParentCompound	numPoolsTested	Time	Pool	plateID	Manual_Selection	RT	RT_MB	MZ	LeadingMZ	analysisType	full_strain_name	abb_strain_name	NCBI tax ID	Area	AreaControl	AreaControlsubtracted	pval	endConc	startConc	ratioCompoundIntensityStartEnd	hit
M_DILTIAZEM_2	Streptococcus salivarius	Diltiazem	4	12	03	3	TRUE	2.764	2.77	372.151	373.158	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	103745	0	103745	7.198150215072885e-4	100336.25	5000	20.06725	TRUE
M_DILTIAZEM_2	Streptococcus salivarius	Diltiazem	4	12	06	3	TRUE	2.721	2.77	372.151	373.158	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	99555	520	99035	7.198150215072885e-4	100336.25	5000	20.06725	TRUE
M_DILTIAZEM_2	Streptococcus salivarius	Diltiazem	4	12	07	3	TRUE	2.765	2.77	372.151	373.158	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	102386	7455	94931	7.198150215072885e-4	100336.25	5000	20.06725	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	0	02	3	TRUE	2.72	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	143213	191421	5000	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	0	03	3	TRUE	2.754	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	136995	152222	5000	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	0	06	3	TRUE	2.72	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	123287	188646	5000	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	0	07	3	TRUE	2.754	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	140908	220779	5000	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	1.5	02	3	TRUE	2.754	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	144823	176197	5000	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	1.5	03	3	TRUE	2.72	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	147605	179260	5000	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	1.5	06	3	TRUE	2.754	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	142188	144300	5000	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	1.5	07	3	TRUE	2.72	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	120044	221702	5000	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	3	02	3	TRUE	2.719	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	145363	155341	5000	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	3	03	3	TRUE	2.754	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	145090	14512	130578	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	3	06	3	TRUE	2.722	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	145757	168184	5000	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	3	07	3	TRUE	2.755	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	136317	26844	109473	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	6	02	3	TRUE	2.755	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	158205	204591	5000	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	6	03	3	TRUE	2.721	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	164836	178655	5000	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	6	06	3	TRUE	2.753	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	167875	197964	5000	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	6	07	3	TRUE	2.72	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	175077	229359	5000	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	12	02	3	TRUE	2.719	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	221662	0	221662	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	12	03	3	TRUE	2.765	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	239020	0	239020	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Capnocytophaga ochracea	Diltiazem	4	12	07	3	TRUE	2.764	2.77	372.151	373.158	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	229548	7455	222093	0.0034809724479107533	227591.66666666666	5000	45.51833333333333	TRUE
M_DILTIAZEM_2	Gemella morbillorum	Diltiazem	4	0	02	3	TRUE	2.722	2.77	372.151	373.158	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	135000	191421	5000	0.02193919123587691	167975	5000	33.595	TRUE
M_DILTIAZEM_2	Gemella morbillorum	Diltiazem	4	0	03	3	TRUE	2.755	2.77	372.151	373.158	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	138767	152222	5000	0.02193919123587691	167975	5000	33.595	TRUE
M_DILTIAZEM_2	Gemella morbillorum	Diltiazem	4	0	06	3	TRUE	2.72	2.77	372.151	373.158	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	136383	188646	5000	0.02193919123587691	167975	5000	33.595	TRUE
M_DILTIAZEM_2	Gemella morbillorum	Diltiazem	4	0	07	3	TRUE	2.752	2.77	372.151	373.158	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	139801	220779	5000	0.02193919123587691	167975	5000	33.595	TRUE
M_DILTIAZEM_2	Gemella morbillorum	Diltiazem	4	3	02	3	TRUE	2.72	2.77	372.151	373.158	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	146182	155341	5000	0.02193919123587691	167975	5000	33.595	TRUE
M_DILTIAZEM_2	Gemella morbillorum	Diltiazem	4	3	03	3	TRUE	2.762	2.77	372.151	373.158	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	135284	14512	120772	0.02193919123587691	167975	5000	33.595	TRUE
M_DILTIAZEM_2	Gemella morbillorum	Diltiazem	4	6	02	3	TRUE	2.753	2.77	372.151	373.158	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	163583	204591	5000	0.02193919123587691	167975	5000	33.595	TRUE
M_DILTIAZEM_2	Gemella morbillorum	Diltiazem	4	6	03	3	TRUE	2.719	2.77	372.151	373.158	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	165744	178655	5000	0.02193919123587691	167975	5000	33.595	TRUE
M_DILTIAZEM_2	Gemella morbillorum	Diltiazem	4	6	06	3	TRUE	2.76	2.77	372.151	373.158	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	162223	197964	5000	0.02193919123587691	167975	5000	33.595	TRUE
M_DILTIAZEM_2	Gemella morbillorum	Diltiazem	4	6	07	3	TRUE	2.717	2.77	372.151	373.158	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	166039	229359	5000	0.02193919123587691	167975	5000	33.595	TRUE
M_DILTIAZEM_2	Gemella morbillorum	Diltiazem	4	12	02	3	TRUE	2.72	2.77	372.151	373.158	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	173253	0	173253	0.02193919123587691	167975	5000	33.595	TRUE
M_DILTIAZEM_2	Gemella morbillorum	Diltiazem	4	12	03	3	TRUE	2.766	2.77	372.151	373.158	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	171531	0	171531	0.02193919123587691	167975	5000	33.595	TRUE
M_DILTIAZEM_2	Gemella morbillorum	Diltiazem	4	12	06	3	TRUE	2.721	2.77	372.151	373.158	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	170785	520	170265	0.02193919123587691	167975	5000	33.595	TRUE
M_DILTIAZEM_2	Gemella morbillorum	Diltiazem	4	12	07	3	TRUE	2.755	2.77	372.151	373.158	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	164306	7455	156851	0.02193919123587691	167975	5000	33.595	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	0	02	3	TRUE	2.721	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	116016	191421	5000	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	0	03	3	TRUE	2.755	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	124317	152222	5000	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	0	06	3	TRUE	2.719	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	106633	188646	5000	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	0	07	3	TRUE	2.755	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	105117	220779	5000	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	1.5	02	3	TRUE	2.753	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	118445	176197	5000	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	1.5	03	3	TRUE	2.721	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	135055	179260	5000	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	1.5	06	3	TRUE	2.752	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	106248	144300	5000	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	1.5	07	3	TRUE	2.72	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	69451	221702	5000	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	3	02	3	TRUE	2.718	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	68527	155341	5000	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	3	03	3	TRUE	2.753	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	110464	14512	95952	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	3	06	3	TRUE	2.721	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	88829	168184	5000	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	3	07	3	TRUE	2.753	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	97048	26844	70204	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	6	02	3	TRUE	2.753	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	101409	204591	5000	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	6	03	3	TRUE	2.719	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	107329	178655	5000	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	6	06	3	TRUE	2.763	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	68305	197964	5000	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	6	07	3	TRUE	2.719	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	69415	229359	5000	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	12	02	3	TRUE	2.722	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	110112	0	110112	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	12	03	3	TRUE	2.765	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	111038	0	111038	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	12	06	3	TRUE	2.722	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	99810	520	99290	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Lactobacillus gasseri	Diltiazem	4	12	07	3	TRUE	2.764	2.77	372.151	373.158	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	89423	7455	81968	0.010217592416693502	100602	5000	20.1204	TRUE
M_DILTIAZEM_2	Control_3	Diltiazem	4	0	02	3	TRUE	2.718	2.77	372.151	373.158	SS_MA_TM	Control_3	Control_3	NA	191421	191421	5000	1	5000	5000	1	FALSE
M_DILTIAZEM_2	Control_3	Diltiazem	4	0	03	3	TRUE	2.755	2.77	372.151	373.158	SS_MA_TM	Control_3	Control_3	NA	152222	152222	5000	1	5000	5000	1	FALSE
M_DILTIAZEM_2	Control_3	Diltiazem	4	0	06	3	TRUE	2.752	2.77	372.151	373.158	SS_MA_TM	Control_3	Control_3	NA	188646	188646	5000	1	5000	5000	1	FALSE
M_DILTIAZEM_2	Control_3	Diltiazem	4	0	07	3	TRUE	2.72	2.77	372.151	373.158	SS_MA_TM	Control_3	Control_3	NA	220779	220779	5000	1	5000	5000	1	FALSE
M_DILTIAZEM_2	Control_3	Diltiazem	4	1.5	02	3	TRUE	2.753	2.77	372.151	373.158	SS_MA_TM	Control_3	Control_3	NA	176197	176197	5000	1	5000	5000	1	FALSE
M_DILTIAZEM_2	Control_3	Diltiazem	4	1.5	03	3	TRUE	2.721	2.77	372.151	373.158	SS_MA_TM	Control_3	Control_3	NA	179260	179260	5000	1	5000	5000	1	FALSE
M_DILTIAZEM_2	Control_3	Diltiazem	4	1.5	06	3	TRUE	2.721	2.77	372.151	373.158	SS_MA_TM	Control_3	Control_3	NA	144300	144300	5000	1	5000	5000	1	FALSE
M_DILTIAZEM_2	Control_3	Diltiazem	4	1.5	07	3	TRUE	2.756	2.77	372.151	373.158	SS_MA_TM	Control_3	Control_3	NA	221702	221702	5000	1	5000	5000	1	FALSE
M_DILTIAZEM_2	Control_3	Diltiazem	4	3	02	3	TRUE	2.72	2.77	372.151	373.158	SS_MA_TM	Control_3	Control_3	NA	155341	155341	5000	1	5000	5000	1	FALSE
M_DILTIAZEM_2	Control_3	Diltiazem	4	3	06	3	TRUE	2.763	2.77	372.151	373.158	SS_MA_TM	Control_3	Control_3	NA	168184	168184	5000	1	5000	5000	1	FALSE
M_DILTIAZEM_2	Control_3	Diltiazem	4	6	02	3	TRUE	2.765	2.77	372.151	373.158	SS_MA_TM	Control_3	Control_3	NA	204591	204591	5000	1	5000	5000	1	FALSE
M_DILTIAZEM_2	Control_3	Diltiazem	4	6	03	3	TRUE	2.718	2.77	372.151	373.158	SS_MA_TM	Control_3	Control_3	NA	178655	178655	5000	1	5000	5000	1	FALSE
M_DILTIAZEM_2	Control_3	Diltiazem	4	6	06	3	TRUE	2.72	2.77	372.151	373.158	SS_MA_TM	Control_3	Control_3	NA	197964	197964	5000	1	5000	5000	1	FALSE
M_DILTIAZEM_2	Control_3	Diltiazem	4	6	07	3	TRUE	2.763	2.77	372.151	373.158	SS_MA_TM	Control_3	Control_3	NA	229359	229359	5000	1	5000	5000	1	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	0	02	1	TRUE	5.407	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	30505	23323	7182	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	0	04	1	TRUE	5.264	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	4503	4095	5000	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	0	07	1	TRUE	5.274	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	13212	0	13212	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	0	08	1	TRUE	5.287	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	7163	9541	5000	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	1.5	02	1	TRUE	0	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	0	4148	5000	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	1.5	04	1	TRUE	0	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	0	14744	5000	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	1.5	07	1	TRUE	5.276	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	2596	0	5000	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	1.5	08	1	TRUE	5.284	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	6646	13190	5000	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	3	02	1	TRUE	5.41	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	22399	13605	8794	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	3	04	1	TRUE	5.406	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	12113	0	12113	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	3	07	1	TRUE	0	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	0	0	5000	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	3	08	1	TRUE	0	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	0	4431	5000	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	6	02	1	TRUE	5.409	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	16298	13435	5000	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	6	04	1	TRUE	5.41	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	16982	16418	5000	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	6	07	1	TRUE	0	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	0	0	5000	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	6	08	1	TRUE	5.41	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	10195	4706	5489	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	12	02	1	TRUE	0	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	0	11228	5000	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	12	04	1	TRUE	0	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	0	17528	5000	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	12	07	1	TRUE	5.222	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	1623	17424	5000	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Actinomyces naeslundi	Everolimus	4	12	08	1	TRUE	5.276	5.345	958.589	982.587	SS_MA_TM	Actinomyces naeslundi	A. naeslundi	1655	7264	0	7264	1	5566	7598.5	0.7325129959860499	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	0	02	1	TRUE	5.432	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	33559	23323	10236	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	0	04	1	TRUE	5.244	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	2358	4095	5000	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	0	07	1	TRUE	5.266	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	14064	0	14064	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	0	08	1	TRUE	5.288	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	12587	9541	5000	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	1.5	02	1	TRUE	5.433	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	25599	4148	21451	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	1.5	04	1	TRUE	0	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	0	14744	5000	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	1.5	07	1	TRUE	0	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	0	0	5000	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	1.5	08	1	TRUE	5.408	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	14171	13190	5000	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	3	02	1	TRUE	5.276	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	9739	13605	5000	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	3	04	1	TRUE	5.411	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	12672	0	12672	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	3	07	1	TRUE	5.409	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	11908	0	11908	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	3	08	1	TRUE	5.422	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	23892	4431	19461	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	6	02	1	TRUE	5.267	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	931	13435	5000	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	6	04	1	TRUE	0	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	0	16418	5000	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	6	07	1	TRUE	5.309	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	1047	0	5000	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	6	08	1	TRUE	5.406	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	13389	4706	8683	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	12	02	1	TRUE	5.386	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	16159	11228	5000	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	12	04	1	TRUE	0	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	0	17528	5000	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	12	07	1	TRUE	5.412	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	20231	17424	5000	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Alloscardovia omnicolens	Everolimus	4	12	08	1	TRUE	5.41	5.345	958.589	982.587	SS_MA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	18417	0	18417	1	8354.25	8575	0.9742565597667638	FALSE
M_EVEROLIMUS_1	Gemella haemolysans	Everolimus	4	0	02	1	TRUE	5.289	5.345	958.589	982.587	SS_MA_TM	Gemella haemolysans	G. haemolysans	546270	0	23323	5000	1	8819.75	10760.666666666666	0.8196285855894927	FALSE
